AID	role	content	content_segmented	number	songtablet	action	book
9706	旦白	殰來，既不聽我，阮就入去	殰/來/，/既/不/聽/我/，/阮/就/入去	24.332	NULL	NULL	荔枝記--萬曆
9707	生白	娘子既入去時，阮就跪	娘/子/既/入去/時/，/阮/就/跪	24.333	NULL	NULL	荔枝記--萬曆
9708	旦白	今旦說恁丈夫人腳踏黃金	今/旦/說/恁/丈夫/人/腳踏/黃金	24.334	NULL	NULL	荔枝記--萬曆
9709	NULL	今又跪阮資娘人，做乜	今/又/跪/阮/資/娘/人/，/做/乜	24.335	NULL	NULL	荔枝記--萬曆
9710	生白	「禮下於人，必有所求」	「/禮/下/於/人/，/必/有所/求/」	24.336	NULL	NULL	荔枝記--萬曆
9711	旦白	不知許是乜樣，向生	不/知/許/是/乜/樣/，/向/生	24.337	NULL	NULL	荔枝記--萬曆
9712	生白	娘子，仔細想一下	娘/子/，/仔細/想/一下	24.338	NULL	NULL	荔枝記--萬曆
9713	旦白	我看伊人障般用心	我/看/伊/人/障/般/用心	24.339	NULL	NULL	荔枝記--萬曆
9714	NULL	使赧亦惡刈捨得	使/赧/亦/惡/刈/捨/得	24.34	NULL	NULL	荔枝記--萬曆
9715	唱	障艱辛那為誰	障/艱辛/那/為/誰	24.341	NULL	NULL	荔枝記--萬曆
9716	生白	那為娘子	那/為/娘/子	24.342	NULL	NULL	荔枝記--萬曆
9717	旦唱	是阮前世欠恁債	是/阮/前世/欠/恁/債	24.343	NULL	NULL	荔枝記--萬曆
9718	生白	阿娘人叫：「相欠債，做即成姻緣」	阿娘/人/叫/：/「/相/欠債/，/做/即/成/姻緣/」	24.344	NULL	NULL	荔枝記--萬曆
9719	旦白	我共你呾	我/共/你/呾	24.345	NULL	NULL	荔枝記--萬曆
9720	生白	做年呾，阿娘	做/年/呾/，/阿娘	24.346	NULL	NULL	荔枝記--萬曆
9721	旦唱	今來到只，莫得急性	今/來到/只/，/莫/得/急性	24.347	NULL	NULL	荔枝記--萬曆
9722	生白	小人那是許一等性緊人	小人/那/是/許/一等/性/緊/人	24.348	NULL	NULL	荔枝記--萬曆
9723	NULL	今去有幾轉了，肯守到今	今/去/有/幾/轉/了/，/肯/守/到今	24.349	NULL	NULL	荔枝記--萬曆
9724	旦白	想見我共你總是茹	想見/我/共/你/總是/茹	24.35	NULL	NULL	荔枝記--萬曆
9725	生白	阿娘那要赧二人直	阿娘/那/要/赧/二/人/直	24.351	NULL	NULL	荔枝記--萬曆
9726	NULL	別人待伊茹微茹	別人/待/伊/茹/微/茹	24.352	NULL	阿娘心意肯向伊	荔枝記--萬曆
9727	旦唱	想見我共你「一鋤袂成井」	想見/我/共/你/「/一/鋤/袂/成/井/」	24.353	NULL	NULL	荔枝記--萬曆
9728	生白	阿娘，有心銓石，石成穿	阿娘/，/有心/銓/石/，/石/成/穿	24.354	NULL	NULL	荔枝記--萬曆
9729	旦白	閑話且放下	閑/話/且/放下	24.355	NULL	NULL	荔枝記--萬曆
9730	唱	從只起別人面前莫得口快	從/只/起/別人/面前/莫/得/口/快	24.356	NULL	NULL	荔枝記--萬曆
9731	生白	倘或口快，畏是乜人	倘/或/口/快/，/畏/是/乜人	24.357	NULL	NULL	荔枝記--萬曆
9732	旦唱	爹媽知時	爹/媽/知/時	24.358	NULL	NULL	荔枝記--萬曆
9733	生白	爹媽知時便如何	爹/媽/知/時/便/如何	24.359	NULL	NULL	荔枝記--萬曆
9734	旦唱	連我打罵	連/我/打罵	24.36	NULL	NULL	荔枝記--萬曆
9735	生白	阿爹阿媽，惜阿娘如寶玉	阿爹/阿媽/，/惜/阿娘/如/寶玉	24.361	NULL	NULL	荔枝記--萬曆
9736	NULL	做乜甘打罵阿娘	做/乜/甘/打罵/阿娘	24.362	NULL	NULL	荔枝記--萬曆
9737	旦白	爹媽惜子識進退孝順	爹/媽/惜/子/識/進退/孝順	24.363	NULL	NULL	荔枝記--萬曆
9738	NULL	未見惜人只等私情	未/見/惜/人/只/等/私情	24.364	NULL	NULL	荔枝記--萬曆
9739	生白	請阿娘共阮相見	請/阿娘/共/阮/相見	24.365	NULL	NULL	荔枝記--萬曆
9740	旦白	說乞恁騙呾盡了，今夭要相見	說/乞/恁/騙/呾/盡/了/，/今/夭/要/相見	24.366	NULL	NULL	荔枝記--萬曆
9741	生白	話呾一百句	話/呾/一/百/句	24.367	NULL	NULL	荔枝記--萬曆
9742	NULL	亦不如共阿娘相見之禮	亦/不如/共/阿娘/相見/之/禮	24.368	NULL	NULL	荔枝記--萬曆
9743	旦白	縱要相見，再有別天一時	縱/要/相見/，/再/有/別/天/一時	24.369	NULL	NULL	荔枝記--萬曆
9744	生唱	娘子你走做乜	娘/子/你/走/做/乜	24.37	NULL	NULL	荔枝記--萬曆
9745	旦白	陳三，人來嘮	陳三/，/人/來/嘮	24.371	NULL	NULL	荔枝記--萬曆
9746	生唱	聽阮說話[口+切]	聽/阮/說/話/[/口/+/切/]	24.372	NULL	NULL	荔枝記--萬曆
9747	旦白	[口+切][口+切][rr]是乜？放人入去	[/口/+/切/]/[/口/+/切/]/[/rr/]/是/乜/？/放/人/入去	24.373	NULL	NULL	荔枝記--萬曆
9748	生唱	你當初不擲落只荔枝	你/當初/不/擲/落/只/荔枝	24.374	NULL	NULL	荔枝記--萬曆
9749	NULL	因乜來到只	因/乜/來到/只	24.375	NULL	NULL	荔枝記--萬曆
9750	旦白	荔枝就便擲你，久亦不記得	荔枝/就/便/擲/你/，/久/亦/不/記得	24.376	NULL	NULL	荔枝記--萬曆
9751	NULL	今夭持起伊，好做乜	今/夭/持/起/伊/，/好/做/乜	24.377	NULL	NULL	荔枝記--萬曆
9752	生唱	誰知阮娘子[rrrrrr]起只心意	誰/知/阮/娘/子/[/rrrrrr/]/起/只/心意	24.378	NULL	阿娘亦不從	荔枝記--萬曆
9753	旦白	大老人是乜樣，向生某處哭	大/老人/是/乜/樣/，/向/生/某/處/哭	24.379	NULL	NULL	荔枝記--萬曆
9754	生白	哭娘子不肯共阮相見	哭/娘/子/不/肯/共/阮/相見	24.38	NULL	NULL	荔枝記--萬曆
9755	旦白	歪纏無奈何年。你只儕子	歪/纏/無奈何/年/。/你/只/儕/子	24.381	NULL	NULL	荔枝記--萬曆
9756	NULL	今那共恁相見，就乞阮入去	今/那/共/恁/相見/，/就/乞/阮/入去	24.382	NULL	NULL	荔枝記--萬曆
9757	生白	既相見了，就放阿娘入去	既/相見/了/，/就/放/阿娘/入去	24.383	NULL	NULL	荔枝記--萬曆
9758	旦唱	起只心意	起/只/心意	24.384	NULL	NULL	荔枝記--萬曆
9759	生白	娘子起只心意	娘/子/起/只/心意	24.385	NULL	NULL	荔枝記--萬曆
9760	NULL	[rr]微意到全，又意一半	[/rr/]/微/意/到/全/，/又/意/一半	24.386	NULL	NULL	荔枝記--萬曆
9761	NULL	那是起意來騙阮	那/是/起意/來/騙/阮	24.387	NULL	NULL	荔枝記--萬曆
9762	旦白	行開去，今不騙恁	行/開去/，/今/不/騙/恁	24.388	NULL	NULL	荔枝記--萬曆
9763	旦唱	同只心意，且待阮三哥，共娘相見	同/只/心意/，/且/待/阮/三/哥/，/共/娘/相見	24.389	NULL	NULL	荔枝記--萬曆
9764	NULL	只緣由人情做卜成就	只/緣由/人情/做/卜/成就	24.39	NULL	NULL	荔枝記--萬曆
9765	NULL	姻緣做卜到百世	姻緣/做/卜/到/百/世	24.391	NULL	NULL	荔枝記--萬曆
9766	生唱	再望娘子乞一古記	再/望/娘/子/乞/一/古/記	24.392	NULL	NULL	荔枝記--萬曆
9767	旦白	你一个儕子，亦顛倒	你/一/个/儕/子/，/亦/顛倒	24.393	NULL	NULL	荔枝記--萬曆
9768	NULL	荔枝乞恁便是，你夭要是乜	荔枝/乞/恁/便/是/，/你/夭/要/是/乜	24.394	NULL	NULL	荔枝記--萬曆
9769	生白	娘子，荔枝舊物，無味了	娘/子/，/荔枝/舊/物/，/無/味/了	24.395	NULL	NULL	荔枝記--萬曆
9770	旦白	你今又要阮新个	你/今/又/要/阮/新/个	24.396	NULL	NULL	荔枝記--萬曆
9771	NULL	向年手帕在只，乞恁	向/年/手/帕/在/只/，/乞/恁	24.397	NULL	NULL	荔枝記--萬曆
9772	生白	手帕都不忒輕	手/帕/都/不/忒/輕	24.398	NULL	NULL	荔枝記--萬曆
9773	旦白	古人呾：「信輕意重」	古/人/呾/：/「/信/輕/意/重/」	24.399	NULL	NULL	荔枝記--萬曆
9774	NULL	要重石埠抱來乞你	要/重/石/埠/抱/來/乞/你	24.4	NULL	NULL	荔枝記--萬曆
9775	生白	向年亦罷	向/年/亦/罷	24.401	NULL	NULL	荔枝記--萬曆
9776	旦白	既搶阮無乞恁	既/搶/阮/無/乞/恁	24.402	NULL	NULL	荔枝記--萬曆
9777	唱	只手帕，送君做古記	只/手/帕/，/送/君/做/古/記	24.403	NULL	阿娘將手帕與陳三為記	荔枝記--萬曆
9778	白	殰不見年	殰/不/見/年	24.404	NULL	NULL	荔枝記--萬曆
9779	生白	如控田簿契，娘子日後莫負阮	如/控/田/簿/契/，/娘/子/日後/莫/負/阮	24.405	NULL	NULL	荔枝記--萬曆
9780	旦唱	負君	負/君	24.406	NULL	NULL	荔枝記--萬曆
9781	生唱	負君二字說未明白	負/君/二/字/說/未/明白	24.407	NULL	NULL	荔枝記--萬曆
9782	旦唱	負君自有天知地見	負/君/自有/天/知/地/見	24.408	NULL	NULL	荔枝記--萬曆
9783	生唱	夫妻同坐卜同起，生死亦著相盤纏	夫妻/同/坐/卜/同/起/，/生死/亦/著/相/盤纏	24.409	NULL	NULL	荔枝記--萬曆
9784	旦唱	君今有心，阮亦有意	君/今/有心/，/阮/亦/有意	24.41	NULL	NULL	荔枝記--萬曆
9785	NULL	障好恩情，在甘輕棄	障/好/恩情/，/在/甘/輕/棄	24.411	NULL	NULL	荔枝記--萬曆
9786	NULL	莫做聲，又畏厝邊人籬壁淺	莫/做聲/，/又/畏/厝邊/人/籬/壁/淺	24.412	NULL	NULL	荔枝記--萬曆
9787	NULL	只事實是畏人疑	只/事實/是/畏/人/疑	24.413	NULL	NULL	荔枝記--萬曆
9788	生白	娘子共阮斷約值時	娘/子/共/阮/斷約/值/時	24.414	NULL	NULL	荔枝記--萬曆
9789	旦唱	共君斷約今夜三更時	共/君/斷約/今夜/三/更/時	24.415	NULL	NULL	荔枝記--萬曆
9790	生白	娘子許時都不畏更忒深了	娘/子/許/時/都/不/畏/更/忒/深/了	24.416	NULL	NULL	荔枝記--萬曆
9791	旦唱	三更留門	三/更/留/門	24.417	NULL	NULL	荔枝記--萬曆
9792	NULL	千萬待到許時，即來相見	千萬/待/到/許/時/，/即/來/相見	24.418	NULL	NULL	荔枝記--萬曆
9793	生白	娘子不來做年	娘/子/不/來/做/年	24.419	NULL	NULL	荔枝記--萬曆
9794	旦唱	若還不來，頭上是天	若/還/不/來/，/頭/上/是/天	24.42	NULL	NULL	荔枝記--萬曆
9795	生白	娘子，天公亦不知赧障般事	娘/子/，/天公/亦/不/知/赧/障/般/事	24.421	NULL	NULL	荔枝記--萬曆
9796	NULL	那是殰負阮	那/是/殰/負/阮	24.422	NULL	NULL	荔枝記--萬曆
9797	旦唱	負君積命早先死，一對鴛鴦……	負/君/積/命/早/先/死/，/一/對/鴛鴦/…/…	24.423	NULL	NULL	荔枝記--萬曆
9798	旦白	未成共你鴦，恁亦著共阮發誓一下	未/成/共/你/鴦/，/恁/亦/著/共/阮/發/誓/一下	24.424	NULL	NULL	荔枝記--萬曆
9799	生唱	負娘，伯卿無命轉歸鄉里	負/娘/，/伯/卿/無命/轉/歸鄉/里	24.425	NULL	NULL	荔枝記--萬曆
9800	合唱	一對鴛鴦在甘拆開	一/對/鴛鴦/在/甘/拆開	24.426	NULL	林家托媒議親	荔枝記--萬曆
9801	白	香羅手帕為定期	香/羅/手/帕/為/定期	24.427	NULL	NULL	荔枝記--萬曆
9802	旦白	只事無乞人知機	只/事/無/乞/人/知/機	24.428	NULL	NULL	荔枝記--萬曆
9803	生白	在天願做比翌鳥	在/天/願/做/比/翌/鳥	24.429	NULL	NULL	荔枝記--萬曆
9804	旦白	在地共成[女+連]娌枝	在地/共/成/[/女/+/連/]/娌/枝	24.43	NULL	NULL	荔枝記--萬曆
9805	生白	娘子夜昏放早出來	娘/子/夜/昏/放早/出來	24.431	NULL	並下	荔枝記--萬曆
9806	NULL	第二十五齣	第二/十/五/齣	25	NULL	NULL	荔枝記--萬曆
9807	丑上引	夜共日屈指筭	夜/共/日/屈/指/筭	25.001	縷[rr]金	NULL	荔枝記--萬曆
9808	NULL	[rr]來二月如年長	[/rr/]/來/二/月/如/年長	25.002	NULL	NULL	荔枝記--萬曆
9809	NULL	日來捱易過，怨殺夜長	日/來/捱/易/過/，/怨/殺/夜/長	25.003	NULL	NULL	荔枝記--萬曆
9810	NULL	請媒拽姥做新郎	請/媒/拽/姥/做/新郎	25.004	NULL	NULL	荔枝記--萬曆
9811	NULL	北定做眠床。[rrrrrr]	北/定/做/眠床/。/[/rrrrrr/]	25.005	NULL	NULL	荔枝記--萬曆
9812	白	古人呾：「起厝人健，拽姥人興」	古/人/呾/：/「/起厝/人/健/，/拽/姥/人/興/」	25.006	NULL	NULL	荔枝記--萬曆
9813	NULL	丈夫值个在處	丈夫/值/个/在/處	25.007	NULL	NULL	荔枝記--萬曆
9814	內應	丈夫盡使出去上庄了，不閑	丈夫/盡/使出/去/上/庄/了/，/不/閑	25.008	NULL	NULL	荔枝記--萬曆
9815	丑白	亦罷。我交己來去請媒姨罷	亦/罷/。/我/交/己/來去/請/媒/姨/罷	25.009	NULL	NULL	荔枝記--萬曆
9816	NULL	穿長街，行短巷	穿/長/街/，/行/短/巷	25.01	NULL	NULL	荔枝記--萬曆
9817	NULL	來到只處正是李婆个門樓	來到/只/處/正是/李/婆/个/門/樓	25.011	NULL	NULL	荔枝記--萬曆
9818	NULL	李婆在厝不	李/婆/在/厝/不	25.012	NULL	NULL	荔枝記--萬曆
9819	內應	在厝。誰叫，待我來	在/厝/。/誰/叫/，/待/我/來	25.013	NULL	NULL	荔枝記--萬曆
9820	婆白	正是阮一个媒人子在許	正是/阮/一/个/媒人/子/在/許	25.014	NULL	NULL	荔枝記--萬曆
9821	丑白	李婆倡揖	李/婆/倡/揖	25.015	NULL	NULL	荔枝記--萬曆
9822	婆白	大官莫怪	大官/莫怪	25.016	NULL	NULL	荔枝記--萬曆
9823	NULL	大官你今旦乜風來阮處	大官/你/今/旦/乜/風/來/阮/處	25.017	NULL	NULL	荔枝記--萬曆
9824	丑白	乞你約	乞/你/約	25.018	NULL	NULL	荔枝記--萬曆
9825	婆白	你那畏是招阮尾子去跌毬	你/那/畏/是/招/阮/尾/子/去/跌/毬	25.019	NULL	林厝托媒婆求拽姥	荔枝記--萬曆
9826	丑白	不著，只事不幹久了	不/著/，/只/事/不/幹/久/了	25.02	NULL	NULL	荔枝記--萬曆
9827	婆白	莫是來要我共你去黃厝，說討親	莫/是/來/要/我/共/你/去/黃/厝/，/說/討/親	25.021	NULL	NULL	荔枝記--萬曆
9828	丑白	正是	正是	25.022	NULL	NULL	荔枝記--萬曆
9829	NULL	我「肚裏弄屎甘虫」，即是會約	我/「/肚/裏/弄/屎/甘/虫/」/，/即/是/會/約	25.023	NULL	NULL	荔枝記--萬曆
9830	婆白	大官，你今嬻得	大官/，/你/今/嬻/得	25.024	NULL	NULL	荔枝記--萬曆
9831	NULL	阿娘人過門，好口好舌來求我	阿娘/人/過門/，/好/口/好/舌/來/求/我	25.025	NULL	NULL	荔枝記--萬曆
9832	NULL	二日拽來了，又掠阮打緊些	二/日/拽/來/了/，/又/掠/阮/打/緊/些	25.026	NULL	NULL	荔枝記--萬曆
9833	丑白	三世不離業主	三/世/不/離/業主	25.027	NULL	NULL	荔枝記--萬曆
9834	NULL	世[rr]不敢摸阿娘个乳	世/[/rr/]/不/敢/摸/阿娘/个/乳	25.028	NULL	NULL	荔枝記--萬曆
9835	婆白	你不敢忘阮个恩	你/不/敢/忘/阮/个/恩	25.029	NULL	NULL	荔枝記--萬曆
9836	丑白	是，是。不敢忘你个恩	是/，/是/。/不/敢/忘/你/个/恩	25.03	NULL	NULL	荔枝記--萬曆
9837	丑唱	請媒人，說你聽	請/媒人/，/說/你/聽	25.031	四換頭	NULL	荔枝記--萬曆
9838	NULL	揀在九月初九我去上廳	揀/在/九月/初/九/我/去/上/廳	25.032	NULL	NULL	荔枝記--萬曆
9839	NULL	煩你去黃厝，說一半聲	煩/你/去/黃/厝/，/說/一半/聲	25.033	NULL	NULL	荔枝記--萬曆
9840	白	李婆，你共我打緊去	李/婆/，/你/共/我/打/緊/去	25.034	NULL	NULL	荔枝記--萬曆
9841	NULL	莫到臨時來相誤	莫/到/臨時/來/相/誤	25.035	NULL	NULL	荔枝記--萬曆
9842	婆白	煩夭有別月好	煩/夭/有/別/月/好	25.036	NULL	NULL	荔枝記--萬曆
9843	丑唱	別月不是拽姥命	別/月/不是/拽/姥/命	25.037	NULL	NULL	荔枝記--萬曆
9844	婆白	障要緊，那畏伊人嫁粧未便	障/要緊/，/那/畏/伊/人/嫁粧/未/便	25.038	NULL	NULL	荔枝記--萬曆
9845	丑唱	甲伊姥且乞我拽，嫁粧趁後迎	甲/伊/姥/且/乞/我/拽/，/嫁粧/趁/後/迎	25.039	NULL	NULL	荔枝記--萬曆
9846	婆唱	做媒人有主張，萬事用著先較量	做媒人/有/主張/，/萬事/用著/先/較/量	25.04	NULL	NULL	荔枝記--萬曆
9847	丑白	我今專來見你	我/今/專/來/見/你	25.041	NULL	NULL	荔枝記--萬曆
9848	婆白	安排好酒，共豬羊	安排/好酒/，/共/豬/羊	25.042	NULL	NULL	荔枝記--萬曆
9849	丑白	李婆，阮厝豬母生年七八个在處	李/婆/，/阮/厝/豬母/生/年/七/八/个/在/處	25.043	NULL	林厝逼討親	荔枝記--萬曆
9850	NULL	畏無向生物，那是夭欠一件無羊	畏/無向/生物/，/那/是/夭/欠/一件/無/羊	25.044	NULL	NULL	荔枝記--萬曆
9851	NULL	待到臨時	待/到/臨時	25.045	NULL	NULL	荔枝記--萬曆
9852	NULL	家中狗牯假鬥一雙角，亦牽來去	家/中/狗/牯/假/鬥/一/雙/角/，/亦/牽/來去	25.046	NULL	NULL	荔枝記--萬曆
9853	婆唱	亦要金花玉燭門遮帳	亦/要/金花/玉/燭/門/遮/帳	25.047	NULL	NULL	荔枝記--萬曆
9854	NULL	雕鞍駿馬鋪牙轎	雕/鞍/駿/馬/鋪/牙/轎	25.048	NULL	NULL	荔枝記--萬曆
9855	丑白	只个不打緊	只/个/不/打/緊	25.049	NULL	NULL	荔枝記--萬曆
9856	婆唱	亦要你打扒卜上相	亦/要/你/打/扒/卜/上/相	25.05	NULL	NULL	荔枝記--萬曆
9857	丑唱	興頭到就卜轉	興頭/到/就/卜/轉	25.051	NULL	NULL	荔枝記--萬曆
9858	NULL	安排大轎七八人扛	安排/大/轎/七/八人扛	25.052	NULL	NULL	荔枝記--萬曆
9859	婆白	大官，轎用四人，做乜用八人	大官/，/轎/用/四/人/，/做/乜/用/八/人	25.053	NULL	NULL	荔枝記--萬曆
9860	丑白	村姐子不識見過	村/姐/子/不/識/見過	25.054	NULL	NULL	荔枝記--萬曆
9861	NULL	四人扛，四人插，不是八人	四/人/扛/，/四/人/插/，/不是/八/人	25.055	NULL	NULL	荔枝記--萬曆
9862	婆白	正是向年	正是/向/年	25.056	NULL	NULL	荔枝記--萬曆
9863	丑唱	五花頭踏[rrrrrr]	五/花/頭/踏/[/rrrrrr/]	25.057	NULL	NULL	荔枝記--萬曆
9864	NULL	在我轎前排成行	在我/轎/前/排/成/行	25.058	NULL	NULL	荔枝記--萬曆
9865	NULL	展起聰俊子婿郎	展/起/聰俊/子/婿/郎	25.059	NULL	NULL	荔枝記--萬曆
9866	婆白	林大官許時是乜插阮花	林/大官/許/時/是/乜/插/阮/花	25.06	NULL	NULL	荔枝記--萬曆
9867	丑唱	插你金金丈平个花捲	插/你/金/金/丈/平/个/花/捲	25.061	NULL	NULL	荔枝記--萬曆
9868	NULL	夭有一疋長長緞	夭/有/一/疋/長/長/緞	25.062	NULL	NULL	荔枝記--萬曆
9869	婆白	大官是乜緞向長	大官/是/乜/緞/向/長	25.063	NULL	NULL	荔枝記--萬曆
9870	丑白	鈔尺足到四丈八，七尺送你寫銘旌	鈔/尺/足/到/四/丈/八/，/七/尺/送/你/寫/銘旌	25.064	NULL	NULL	荔枝記--萬曆
9871	NULL	四丈一尺乞你做裘裙夾	四/丈/一/尺/乞/你/做/裘/裙/夾	25.065	NULL	NULL	荔枝記--萬曆
9872	婆白	我今直去林厝說討親	我/今/直/去/林/厝/說/討/親	25.066	NULL	NULL	荔枝記--萬曆
9873	丑白	拽來六日拜家神	拽/來/六/日/拜/家/神	25.067	NULL	NULL	荔枝記--萬曆
9874	婆白	大官，人都三日拜家神	大官/，/人/都/三/日/拜/家/神	25.068	NULL	五娘憶陳三	荔枝記--萬曆
9875	NULL	你又要六日拜家神	你/又/要/六/日/拜/家/神	25.069	NULL	NULL	荔枝記--萬曆
9876	丑白	許三日店許內頭忌風	許/三/日/店/許/內頭/忌/風	25.07	NULL	NULL	荔枝記--萬曆
9877	婆白	莫胡呾，大官請了	莫/胡呾/，/大官/請/了	25.071	NULL	NULL	荔枝記--萬曆
9878	丑白	阿進，眠旦日去庄上分付寮頭甲	阿/進/，/眠/旦/日/去/庄/上/分/付/寮/頭/甲	25.072	NULL	NULL	荔枝記--萬曆
9879	NULL	九月初九一齊都來只處聽工	九月/初/九/一齊/都/來/只/處/聽/工	25.073	NULL	NULL	荔枝記--萬曆
9880	內應	曉得	曉/得	25.074	NULL	並下	荔枝記--萬曆
9881	NULL	第二十六齣	第二/十/六/齣	26	NULL	NULL	荔枝記--萬曆
9882	旦上唱	心情被情牽，進退千般難	心情/被/情/牽/，/進退/千/般/難	26.001	NULL	NULL	荔枝記--萬曆
9883	NULL	故掠赧身己，不惜輕飄蕩	故/掠/赧/身/己/，/不/惜/輕/飄/蕩	26.002	NULL	NULL	荔枝記--萬曆
9884	NULL	忖思伊人為赧百樣苦痛	忖/思/伊/人為/赧/百/樣/苦痛	26.003	NULL	NULL	荔枝記--萬曆
9885	NULL	肯受負約，只去乜面目	肯/受/負/約/，/只/去/乜/面目	26.004	NULL	NULL	荔枝記--萬曆
9886	春白	阿娘，放緊來去，畏人知	阿娘/，/放/緊/來去/，/畏/人/知	26.005	NULL	NULL	荔枝記--萬曆
9887	旦白	益春我仔細想來	益/春/我/仔細/想來	26.006	NULL	NULL	荔枝記--萬曆
9888	NULL	即是小禮，我不去	即/是/小/禮/，/我/不/去	26.007	NULL	NULL	荔枝記--萬曆
9889	春白	嗎！一个阿娘	嗎/！/一/个/阿娘	26.008	NULL	NULL	荔枝記--萬曆
9890	NULL	赧共伊人斷約向定，做乜好騙伊人	赧/共/伊/人/斷約/向/定/，/做/乜/好/騙/伊/人	26.009	NULL	NULL	荔枝記--萬曆
9891	旦白	不是騙伊人	不是/騙/伊/人	26.01	NULL	NULL	荔枝記--萬曆
9892	NULL	恐畏伊丈夫人心腸多	恐畏/伊/丈夫/人心/腸/多	26.011	NULL	NULL	荔枝記--萬曆
9893	NULL	後日掠赧不打緊	後日/掠/赧/不/打/緊	26.012	NULL	NULL	荔枝記--萬曆
9894	NULL	你且去持紙筆來，乞我寫一封書	你/且/去/持/紙筆/來/，/乞/我/寫/一/封/書	26.013	NULL	NULL	荔枝記--萬曆
9895	NULL	乞你遞去答伊人心一下	乞/你/遞/去/答/伊/人心/一下	26.014	NULL	NULL	荔枝記--萬曆
9896	NULL	相見未落後	相見/未/落後	26.015	NULL	NULL	荔枝記--萬曆
9897	春白	阿娘說得亦是	阿娘/說/得/亦是	26.016	NULL	阿娘寫柬奉陳三	荔枝記--萬曆
9898	NULL	向年我就去持紙筆來乞你	向/年/我/就/去/持/紙筆/來/乞/你	26.017	NULL	NULL	荔枝記--萬曆
9899	NULL	阿娘紙筆便在只	阿娘/紙筆/便/在/只	26.018	NULL	NULL	荔枝記--萬曆
